CustomerID,Age,Gender,City,Annual_Income,Spending_Score,Visit_Frequency,Online_Shopping,Purchase
3760,42,Male,Karachi,81780,60,15,0,1
3761,44,Female,Multan,147405,9,3,1,1
3762,63,Female,Islamabad,70333,45,26,0,1
3763,40,Female,Islamabad,148005,60,7,1,0
3764,47,Male,Faisalabad,104893,28,29,1,1
3765,62,Male,Lahore,77958,97,12,1,1
3766,64,Female,Multan,45844,3,22,0,0
3767,40,Female,Faisalabad,129501,51,22,1,0
3768,66,Female,Faisalabad,106200,8,23,1,0
3769,64,Female,Islamabad,15792,70,24,0,1
3770,37,Female,Karachi,98187,59,3,1,0
3771,35,Female,Multan,57510,61,19,1,0
3772,35,Male,Karachi,128104,58,10,0,0
3773,19,Female,Multan,54632,70,29,0,0
3774,21,Female,Lahore,98568,93,8,0,1
3775,47,Female,Islamabad,80214,12,16,1,0
3776,50,Female,Lahore,59870,9,16,1,0
3777,53,Female,Faisalabad,63110,49,12,1,1
3778,35,Female,Islamabad,124414,83,29,0,1
3779,54,Male,Faisalabad,33077,17,29,1,0
3780,36,Male,Lahore,79874,54,23,1,0
3781,64,Male,Multan,24754,44,26,1,1
3782,45,Male,Faisalabad,40688,32,5,0,0
3783,57,Male,Karachi,22048,35,20,1,1
3784,37,Male,Multan,37568,78,6,1,0
3785,66,Female,Multan,112583,49,25,0,0
3786,50,Female,Lahore,109449,54,6,1,0
3787,29,Female,Lahore,60217,16,8,1,0
3788,68,Female,Islamabad,142873,85,17,0,1
3789,32,Female,Islamabad,40358,12,12,1,1
3790,58,Female,Karachi,129064,88,22,0,1
3791,56,Male,Multan,26023,98,14,1,1
3792,19,Female,Karachi,110387,8,2,0,1
3793,46,Male,Karachi,101728,21,19,0,1
3794,58,Male,Lahore,42410,48,6,1,1
3795,27,Female,Karachi,120696,8,18,1,0
3796,19,Female,Karachi,26447,28,4,1,0
3797,68,Female,Faisalabad,132954,80,22,1,1
3798,28,Female,Islamabad,101569,10,5,1,1
3799,30,Female,Islamabad,110894,52,6,1,1
3800,27,Female,Multan,28907,15,15,1,1
3801,31,Female,Islamabad,36637,4,6,0,0
3802,35,Male,Multan,148661,90,8,0,1
3803,68,Female,Faisalabad,38560,79,9,0,1
3804,26,Female,Islamabad,18034,96,21,1,0
3805,56,Male,Faisalabad,146241,62,22,0,1
3806,45,Female,Islamabad,107449,4,6,0,0
3807,20,Female,Islamabad,18239,41,22,0,1
3808,37,Male,Faisalabad,18415,73,2,1,1
3809,23,Female,Karachi,91944,99,16,0,0
3810,44,Female,Karachi,149556,55,20,0,0
3811,19,Female,Karachi,68987,28,1,1,0
3812,46,Female,Karachi,33225,47,28,1,0
3813,55,Female,Islamabad,95459,9,16,0,0
3814,20,Female,Lahore,35936,2,1,1,0
3815,33,Male,Faisalabad,54612,67,1,0,1
3816,47,Female,Lahore,110533,48,7,1,0
3817,57,Female,Lahore,135877,69,16,0,0
3818,19,Male,Multan,117269,74,17,1,1
3819,34,Male,Karachi,54952,28,16,1,1
3820,58,Female,Islamabad,73945,79,16,1,1
3821,29,Male,Karachi,20380,14,6,0,1
3822,52,Female,Karachi,95821,46,18,1,0
3823,60,Female,Lahore,64744,87,22,0,0
3824,18,Male,Multan,95262,13,22,1,0
3825,62,Female,Karachi,72331,16,28,1,1
3826,32,Female,Faisalabad,107551,94,27,1,0
3827,43,Male,Faisalabad,78815,40,3,1,1
3828,54,Male,Karachi,86519,72,8,1,0
3829,38,Male,Lahore,107526,81,27,1,0
3830,66,Male,Lahore,124365,30,4,0,1
3831,48,Female,Islamabad,51366,81,29,1,1
3832,42,Male,Multan,114830,99,23,1,0
3833,40,Male,Lahore,56911,65,4,1,0
3834,41,Male,Islamabad,98422,58,17,1,0
3835,55,Male,Faisalabad,68619,88,22,1,0
3836,45,Male,Faisalabad,37791,48,5,1,1
3837,38,Female,Faisalabad,23301,49,25,1,0
3838,60,Male,Karachi,141866,89,14,0,0
3839,35,Female,Multan,118623,2,15,1,1
3840,53,Male,Islamabad,127824,89,25,1,0
3841,52,Male,Multan,51894,14,12,0,0
3842,62,Male,Karachi,94618,97,27,0,0
3843,26,Male,Islamabad,85994,17,13,1,0
3844,55,Male,Islamabad,56770,31,24,0,0
3845,47,Male,Lahore,37300,10,23,1,1
3846,61,Male,Multan,133025,70,18,1,1
3847,51,Male,Multan,135605,89,14,1,0
3848,49,Female,Lahore,55285,37,24,1,1
3849,20,Male,Faisalabad,132713,64,19,1,0
3850,20,Female,Karachi,63671,30,22,1,0
3851,45,Male,Multan,133216,34,26,0,1
3852,61,Female,Lahore,35270,18,7,1,0
3853,32,Male,Islamabad,134870,88,28,1,0
3854,58,Male,Lahore,142897,63,6,1,1
3855,40,Male,Faisalabad,87265,49,5,1,0
3856,57,Female,Karachi,26171,56,4,0,0
3857,28,Female,Faisalabad,75684,91,18,1,1
3858,65,Female,Islamabad,64948,58,25,1,1
3859,49,Female,Islamabad,49725,27,14,0,1
3860,53,Male,Islamabad,34450,55,16,1,0
3861,50,Male,Islamabad,140900,85,23,1,0
3862,41,Male,Lahore,99600,19,23,1,0
3863,56,Female,Islamabad,126315,23,20,1,0
3864,51,Male,Islamabad,35115,47,14,0,0
3865,45,Female,Lahore,114405,79,5,1,1
3866,54,Female,Islamabad,102404,66,22,0,0
3867,24,Female,Faisalabad,125670,99,28,1,0
3868,21,Female,Faisalabad,57738,51,11,1,0
3869,54,Female,Multan,147053,84,12,1,1
3870,18,Male,Faisalabad,96666,28,18,1,1
3871,18,Female,Karachi,99351,57,4,0,1
3872,64,Female,Karachi,25728,58,13,1,0
3873,37,Male,Karachi,120852,15,20,1,0
3874,36,Female,Lahore,98911,16,28,1,0
3875,46,Female,Faisalabad,132616,97,13,0,1
3876,27,Male,Karachi,51214,47,4,1,0
3877,35,Male,Multan,60588,63,23,1,0
3878,45,Male,Lahore,83408,12,29,1,0
3879,52,Female,Multan,49103,43,23,1,0
3880,60,Male,Faisalabad,85949,84,7,0,0
3881,64,Male,Islamabad,28423,29,23,1,0
3882,48,Male,Multan,53062,49,2,1,0
3883,44,Female,Islamabad,16987,3,21,0,0
3884,28,Male,Lahore,77979,69,26,1,0
3885,66,Female,Multan,52597,60,18,1,1
3886,66,Female,Multan,98905,66,21,0,0
3887,55,Male,Lahore,91970,87,28,0,1
3888,22,Female,Lahore,78805,90,6,0,0
3889,25,Female,Karachi,134779,26,16,0,0
3890,51,Male,Faisalabad,72467,71,3,0,1
3891,65,Female,Multan,122732,74,22,0,1
3892,69,Male,Multan,116460,69,15,0,1
3893,29,Female,Lahore,149461,47,21,1,0
3894,55,Female,Lahore,133105,76,20,1,0
3895,18,Male,Faisalabad,139535,96,10,0,0
3896,48,Male,Lahore,24458,42,9,1,0
3897,21,Female,Islamabad,83481,31,11,1,0
3898,66,Female,Islamabad,89888,22,14,1,0
3899,62,Male,Islamabad,91022,17,24,1,0
3900,67,Female,Islamabad,82628,84,12,1,1
3901,22,Female,Faisalabad,85648,20,7,0,1
3902,47,Female,Multan,31937,8,11,0,0
3903,41,Female,Islamabad,16112,98,17,1,1
3904,20,Male,Lahore,63355,49,25,1,1
3905,28,Male,Islamabad,90561,87,9,1,0
3906,62,Male,Faisalabad,133181,38,22,0,0
3907,21,Male,Lahore,75482,53,23,1,1
3908,43,Male,Islamabad,94098,28,13,1,0
3909,44,Male,Multan,137978,77,16,1,1
3910,63,Female,Lahore,71625,29,3,0,0
3911,60,Male,Lahore,139359,72,5,1,0
3912,44,Female,Multan,86246,11,23,1,1
3913,59,Female,Lahore,27588,47,17,1,1
3914,68,Female,Islamabad,130910,45,28,1,0
3915,67,Male,Lahore,143658,18,1,0,1
3916,23,Female,Islamabad,35967,50,21,1,0
3917,32,Male,Multan,145153,89,9,0,1
3918,47,Female,Karachi,39256,49,23,1,1
3919,59,Female,Multan,143121,22,17,0,0
3920,54,Male,Islamabad,95732,45,29,1,0
3921,54,Female,Faisalabad,145145,61,13,1,0
3922,59,Female,Multan,148578,99,15,1,0
3923,54,Female,Faisalabad,113120,93,28,1,0
3924,52,Female,Faisalabad,59840,21,21,1,1
3925,40,Male,Islamabad,127647,71,8,1,0
3926,23,Female,Islamabad,74321,61,8,0,0
3927,21,Female,Karachi,58202,76,28,0,1
3928,35,Male,Lahore,149162,36,2,1,0
3929,26,Female,Multan,74231,24,23,0,0
3930,66,Female,Islamabad,36552,32,10,1,0
3931,46,Female,Multan,36661,91,5,0,1
3932,30,Female,Faisalabad,146642,96,16,1,0
3933,64,Male,Lahore,80843,59,25,1,1
3934,69,Female,Karachi,84278,96,19,1,0
3935,34,Male,Multan,109328,96,1,0,1
3936,62,Female,Lahore,146837,90,13,0,1
3937,49,Female,Karachi,141355,75,4,0,1
3938,65,Female,Multan,39198,82,7,0,0
3939,39,Male,Lahore,76201,5,1,1,0
3940,21,Female,Islamabad,88271,16,2,1,1
3941,22,Female,Multan,126578,11,16,0,0
3942,54,Male,Lahore,55364,35,14,1,0
3943,58,Male,Karachi,130227,75,5,1,1
3944,66,Male,Lahore,115353,42,25,0,1
3945,30,Male,Islamabad,147735,87,14,1,0
3946,51,Female,Multan,92564,98,17,0,1
3947,62,Female,Multan,120447,81,12,1,1
3948,39,Female,Multan,34631,10,20,1,0
3949,40,Female,Islamabad,48500,82,12,0,1
3950,68,Male,Karachi,73915,8,3,1,1
3951,20,Female,Multan,117760,26,21,1,1
3952,59,Female,Karachi,41897,3,21,0,0
3953,51,Female,Lahore,116639,59,26,1,1
3954,49,Female,Karachi,128849,88,2,1,0
3955,62,Male,Karachi,126118,3,21,1,0
3956,68,Female,Multan,72320,38,25,1,1
3957,66,Female,Faisalabad,83289,2,21,1,0
3958,38,Female,Faisalabad,46941,99,15,1,0
3959,63,Male,Islamabad,90172,17,11,1,0
3960,61,Male,Islamabad,18376,73,10,1,0
3961,38,Female,Faisalabad,45783,36,18,0,0
3962,61,Female,Lahore,58025,86,23,1,0
3963,28,Female,Multan,31447,95,22,0,1
3964,56,Male,Multan,31713,98,23,0,0
3965,21,Female,Lahore,143869,88,24,1,1
3966,68,Female,Lahore,19858,73,26,1,1
3967,18,Female,Faisalabad,74834,2,21,1,0
3968,45,Male,Islamabad,97060,85,2,1,0
3969,41,Female,Lahore,118898,34,7,1,1
3970,52,Female,Islamabad,117207,27,7,1,1
3971,30,Male,Karachi,101366,37,24,0,0
3972,64,Male,Multan,15869,71,7,0,1
3973,51,Female,Faisalabad,77624,22,26,0,0
3974,28,Male,Multan,108676,68,23,1,0
3975,53,Female,Faisalabad,18659,14,14,0,0
3976,68,Male,Karachi,121888,98,29,0,0
3977,34,Male,Multan,73185,23,25,1,0
3978,52,Female,Karachi,132136,44,24,1,1
3979,35,Female,Faisalabad,77758,89,2,1,1
3980,57,Female,Lahore,147430,65,2,0,0
3981,39,Male,Multan,106150,79,23,1,1
3982,41,Female,Karachi,32216,96,26,1,1
3983,36,Female,Multan,56209,78,15,1,0
3984,54,Female,Multan,57987,61,11,1,0
3985,56,Female,Multan,123024,85,29,0,1
3986,38,Female,Islamabad,57320,55,10,1,1
3987,25,Male,Karachi,26301,71,3,0,0
3988,45,Female,Karachi,141560,85,17,0,1
3989,22,Female,Multan,15891,50,9,0,0
3990,34,Male,Lahore,65457,12,15,1,0
3991,54,Female,Multan,128389,79,14,1,0
3992,53,Female,Islamabad,35932,15,19,1,1
3993,36,Female,Faisalabad,19192,17,17,1,0
3994,44,Female,Islamabad,31128,34,22,0,0
3995,51,Female,Lahore,37836,35,20,1,0
3996,28,Male,Multan,39837,39,17,1,1
3997,62,Male,Karachi,132028,78,16,1,1
3998,64,Male,Multan,131481,55,20,1,0
3999,29,Female,Lahore,140176,59,8,0,1
4000,38,Male,Karachi,140172,5,27,1,0
4001,28,Female,Islamabad,37778,30,7,1,0
4002,56,Female,Faisalabad,58130,4,12,1,0
4003,45,Female,Faisalabad,31708,15,1,1,0
4004,22,Male,Multan,122481,35,26,1,0
4005,34,Male,Islamabad,19782,74,12,0,1
4006,37,Male,Lahore,25052,55,25,1,1
4007,58,Female,Faisalabad,34521,66,6,1,1
4008,63,Male,Islamabad,84690,60,16,0,1
4009,29,Female,Multan,50546,24,18,0,1
4010,23,Male,Karachi,119713,92,19,1,0
4011,34,Male,Multan,117617,22,23,0,1
4012,68,Female,Multan,37030,44,3,0,1
4013,36,Female,Islamabad,104831,32,29,1,1
4014,43,Male,Faisalabad,92400,95,3,1,0
4015,65,Male,Islamabad,33055,83,5,0,0
4016,61,Male,Karachi,89861,51,3,1,1
4017,61,Female,Islamabad,136184,85,19,1,1
4018,69,Female,Lahore,131524,3,27,1,0
4019,49,Male,Multan,131826,70,5,1,1
4020,23,Male,Faisalabad,51775,32,14,1,0
4021,53,Female,Karachi,100909,2,21,0,1
4022,55,Male,Multan,51253,88,16,1,0
4023,28,Female,Islamabad,66884,59,28,0,0
4024,50,Female,Lahore,91497,91,25,0,0
4025,41,Female,Islamabad,32705,73,1,1,0
4026,40,Female,Multan,106640,77,17,0,0
4027,32,Female,Karachi,22101,14,11,1,1
4028,44,Female,Faisalabad,77495,51,9,1,1
4029,28,Male,Multan,23951,11,21,0,0
4030,68,Female,Karachi,51180,78,4,0,1
4031,67,Female,Multan,71977,80,2,1,0
4032,34,Male,Lahore,78209,10,28,1,0
4033,68,Female,Islamabad,123575,84,9,1,0
4034,31,Male,Faisalabad,65918,80,22,1,0
4035,44,Female,Karachi,148542,58,25,0,1
4036,35,Male,Faisalabad,135014,34,5,0,0
4037,45,Male,Faisalabad,93950,80,4,1,1
4038,68,Female,Faisalabad,22749,78,23,0,1
4039,64,Female,Karachi,39182,53,5,1,1
4040,64,Female,Karachi,92450,28,24,1,1
4041,21,Female,Faisalabad,95543,18,24,1,1
4042,24,Male,Islamabad,111487,26,29,1,1
4043,62,Male,Multan,125227,7,18,1,0
4044,52,Male,Faisalabad,93578,45,13,1,0
4045,65,Female,Lahore,131258,98,5,1,1
4046,26,Male,Faisalabad,28181,45,26,1,0
4047,25,Female,Karachi,59898,71,24,1,1
4048,69,Female,Multan,18405,97,19,1,0
4049,62,Male,Lahore,25862,35,23,1,0
4050,34,Female,Multan,43688,52,3,1,0
4051,34,Male,Multan,63017,21,22,0,1
4052,66,Female,Lahore,27939,28,18,0,0
4053,50,Male,Faisalabad,119152,96,6,0,0
4054,49,Female,Faisalabad,54585,44,6,0,0
4055,25,Male,Faisalabad,131315,80,24,1,0
4056,36,Male,Islamabad,119447,56,5,0,0
4057,55,Female,Faisalabad,96560,10,1,1,0
4058,20,Female,Lahore,112435,23,8,1,0
4059,22,Male,Islamabad,84283,48,28,0,0
4060,30,Female,Faisalabad,24297,52,25,0,1
4061,64,Female,Islamabad,79005,15,1,1,1
4062,63,Female,Lahore,143833,55,21,1,0
4063,48,Male,Faisalabad,147679,43,28,1,0
4064,33,Male,Karachi,145654,50,6,1,0
4065,67,Female,Lahore,101994,6,20,1,1
4066,49,Female,Multan,71305,33,14,1,0
4067,39,Male,Multan,137688,62,11,0,0
4068,46,Female,Lahore,22645,55,2,1,0
4069,39,Male,Multan,57238,39,21,0,0
4070,60,Female,Lahore,84694,12,4,1,0
4071,20,Female,Karachi,31786,31,13,1,1
4072,27,Female,Lahore,55693,74,7,1,1
4073,59,Male,Faisalabad,111447,53,6,0,1
4074,38,Male,Faisalabad,84702,34,3,1,0
4075,33,Male,Islamabad,99845,41,9,1,1
4076,29,Male,Multan,30076,10,14,1,0
4077,19,Female,Multan,34377,52,20,0,0
4078,58,Female,Lahore,142368,75,11,1,1
4079,41,Male,Multan,48539,57,5,1,1
4080,52,Female,Faisalabad,141552,78,14,1,0
4081,47,Female,Karachi,41245,3,19,1,0
4082,47,Male,Lahore,82092,57,8,1,0
4083,64,Female,Multan,124454,33,27,0,1
4084,52,Female,Faisalabad,147223,7,7,0,0
4085,36,Male,Islamabad,62427,4,27,1,0
4086,67,Female,Multan,86839,39,27,1,0
4087,25,Female,Karachi,131801,48,7,0,0
4088,43,Female,Karachi,125845,74,24,1,0
4089,66,Male,Multan,101298,79,23,1,1
4090,57,Male,Multan,104147,16,3,0,0
4091,24,Female,Faisalabad,70413,38,3,1,1
4092,47,Female,Multan,80958,4,18,0,0
4093,24,Female,Islamabad,46275,4,13,0,1
4094,20,Male,Faisalabad,41597,27,1,1,1
4095,18,Male,Lahore,92521,86,5,1,0
4096,53,Male,Islamabad,109243,86,28,0,1
4097,42,Female,Faisalabad,83908,17,4,1,0
4098,54,Female,Faisalabad,70188,98,16,0,0
4099,18,Female,Karachi,49710,96,15,0,0
4100,32,Female,Faisalabad,133493,70,29,0,0
4101,54,Female,Islamabad,64249,54,27,0,1
4102,30,Male,Multan,49247,97,18,0,1
4103,57,Female,Islamabad,41408,8,17,1,0
4104,25,Female,Lahore,91313,53,14,1,1
4105,22,Female,Faisalabad,20443,5,14,0,1
4106,26,Male,Faisalabad,145270,69,19,0,0
4107,18,Female,Faisalabad,146151,47,29,0,0
4108,53,Male,Faisalabad,111818,74,6,1,0
4109,52,Male,Karachi,96785,40,13,0,1
4110,19,Male,Karachi,141691,7,18,0,0
4111,57,Male,Multan,50391,12,26,1,0
4112,40,Male,Faisalabad,49171,94,15,1,1
4113,26,Female,Lahore,130019,25,29,0,1
4114,51,Female,Multan,22485,28,23,1,0
4115,63,Male,Faisalabad,142628,43,27,0,1
4116,31,Male,Karachi,125104,77,7,0,1
4117,21,Male,Lahore,130427,47,27,1,0
4118,47,Female,Multan,105153,49,19,1,1
4119,48,Female,Lahore,52748,86,17,1,0
4120,55,Male,Faisalabad,149950,54,9,0,0
4121,28,Female,Islamabad,148021,18,11,1,0
4122,52,Female,Lahore,102150,27,5,0,0
4123,25,Male,Lahore,104364,72,2,1,0
4124,20,Male,Karachi,130925,6,15,1,0
4125,31,Female,Faisalabad,24958,75,24,0,1
4126,30,Female,Lahore,102160,93,12,1,1
4127,62,Female,Faisalabad,30493,69,10,1,0
4128,49,Male,Karachi,36199,71,10,0,0
4129,51,Male,Faisalabad,45493,22,20,1,1
4130,62,Male,Karachi,126545,59,11,1,0
4131,36,Female,Karachi,64002,47,10,0,0
4132,55,Female,Multan,38731,68,28,1,0
4133,33,Male,Faisalabad,16071,32,7,1,1
4134,19,Female,Islamabad,114926,83,14,1,1
4135,57,Male,Multan,142872,97,13,1,1
4136,34,Female,Karachi,56410,1,5,1,0
4137,51,Male,Islamabad,109948,54,29,0,1
4138,59,Female,Lahore,56041,46,19,1,0
4139,33,Female,Lahore,138616,41,10,0,0
4140,55,Male,Multan,68326,41,8,0,0
4141,19,Male,Islamabad,68096,8,18,0,1
4142,19,Male,Faisalabad,58167,32,1,1,0
4143,43,Male,Islamabad,76292,30,5,1,0
4144,30,Male,Multan,90419,46,11,0,1
4145,64,Female,Faisalabad,102753,92,20,1,1
4146,48,Male,Faisalabad,26093,52,11,0,1
4147,51,Male,Lahore,119089,96,16,1,0
4148,56,Male,Islamabad,87043,89,10,1,1
4149,20,Male,Faisalabad,139534,98,15,0,1
4150,25,Male,Multan,117865,61,7,0,1
4151,40,Female,Lahore,139678,97,15,0,0
4152,31,Male,Faisalabad,62287,13,29,0,0
4153,44,Male,Islamabad,48427,89,25,1,0
4154,46,Male,Lahore,144849,40,16,0,0
4155,56,Female,Islamabad,124839,61,6,1,0
4156,56,Female,Islamabad,107662,44,11,1,0
4157,18,Male,Islamabad,32970,62,17,1,0
4158,34,Male,Lahore,85218,44,15,0,1
4159,58,Female,Faisalabad,89362,48,16,1,0
4160,47,Female,Karachi,125949,74,24,1,0
4161,30,Female,Faisalabad,141895,59,2,1,1
4162,38,Male,Lahore,42315,57,4,1,0
4163,36,Male,Karachi,98804,95,19,0,0
4164,36,Female,Karachi,56581,11,6,0,0
4165,42,Male,Karachi,112357,25,18,1,1
4166,39,Female,Multan,134761,61,21,1,1
4167,48,Female,Lahore,128984,46,11,1,1
4168,34,Female,Multan,107449,54,9,0,1
4169,40,Male,Karachi,145522,34,3,1,0
4170,49,Female,Multan,58030,84,2,0,1
4171,27,Female,Multan,77245,7,18,0,1
4172,27,Male,Lahore,50133,97,15,1,1
4173,53,Female,Islamabad,58998,62,25,0,1
4174,25,Male,Multan,130603,57,22,1,0
4175,69,Female,Multan,63245,99,18,1,0
4176,37,Male,Karachi,38557,93,19,1,1
4177,49,Female,Karachi,85474,76,15,1,1
4178,67,Female,Karachi,106228,5,17,1,1
4179,31,Female,Faisalabad,80074,76,18,0,1
4180,67,Female,Multan,73204,93,18,1,1
4181,45,Female,Karachi,21846,35,11,1,1
4182,63,Male,Lahore,38694,84,18,1,0
4183,69,Male,Faisalabad,36740,37,23,1,0
4184,41,Female,Islamabad,45996,60,3,0,1
4185,32,Female,Multan,78874,65,13,0,1
4186,39,Female,Multan,112661,16,14,0,1
4187,47,Male,Lahore,121945,30,27,1,1
4188,21,Male,Islamabad,37970,73,4,1,1
4189,30,Female,Islamabad,103890,42,18,1,0
4190,40,Male,Faisalabad,72300,61,5,1,0
4191,25,Female,Multan,76915,74,14,1,1
4192,35,Female,Karachi,90147,77,25,0,0
4193,29,Female,Lahore,91064,48,12,0,1
4194,48,Male,Lahore,81535,62,25,1,1
4195,31,Female,Lahore,18760,84,7,1,0
4196,51,Female,Lahore,117715,93,12,0,1
4197,35,Female,Karachi,140491,64,8,1,0
4198,51,Male,Karachi,145992,57,29,0,0
4199,28,Male,Faisalabad,77399,68,21,1,0
4200,58,Male,Multan,77278,46,21,0,1
4201,29,Female,Karachi,128286,28,28,1,0
4202,66,Male,Faisalabad,108515,77,3,0,0
4203,32,Female,Islamabad,67142,3,22,1,0
4204,48,Male,Multan,142157,37,1,1,0
4205,66,Female,Karachi,107930,48,3,1,0
4206,46,Male,Islamabad,112812,19,11,1,0
4207,43,Female,Faisalabad,85063,92,18,0,1
4208,35,Male,Karachi,145990,83,7,0,0
4209,49,Male,Karachi,27247,17,9,1,1
4210,39,Male,Islamabad,32603,82,4,1,0
4211,55,Female,Karachi,117099,82,23,0,1
4212,34,Male,Lahore,15527,87,24,1,0
4213,40,Male,Karachi,20849,40,10,0,1
4214,41,Male,Multan,65314,50,18,0,1
4215,67,Male,Islamabad,32230,73,23,1,1
4216,25,Female,Multan,107229,29,16,1,1
4217,58,Male,Faisalabad,87495,51,29,1,0
4218,23,Female,Multan,116390,42,12,1,1
4219,22,Female,Lahore,106937,29,19,1,0
4220,61,Female,Lahore,128723,66,24,0,1
4221,46,Female,Multan,18323,17,22,1,1
4222,45,Male,Faisalabad,146517,31,3,1,1
4223,28,Female,Karachi,97945,92,8,0,0
4224,18,Female,Lahore,135801,52,27,0,0
4225,60,Female,Multan,96947,39,29,1,0
4226,36,Female,Multan,149308,60,19,1,0
4227,26,Male,Multan,76897,94,9,0,0
4228,44,Male,Karachi,133636,99,27,0,0
4229,51,Female,Islamabad,28487,51,19,0,1
4230,61,Female,Faisalabad,92384,84,17,0,1
4231,21,Female,Islamabad,28155,16,13,1,1
4232,53,Male,Faisalabad,26255,98,2,1,0
4233,35,Male,Faisalabad,135860,14,4,1,1
4234,32,Male,Multan,148051,90,29,0,1
4235,68,Male,Lahore,140596,84,11,1,1
4236,30,Male,Multan,89543,42,2,0,0
4237,36,Female,Karachi,50094,51,4,0,0
4238,66,Male,Faisalabad,24734,24,4,1,1
4239,23,Male,Lahore,54605,82,20,0,0
4240,65,Female,Faisalabad,92932,43,1,0,1
4241,29,Male,Faisalabad,139109,73,25,1,0
4242,68,Male,Multan,42881,19,26,0,0
4243,54,Male,Lahore,55122,84,11,1,1
4244,34,Female,Lahore,50297,61,23,0,0
4245,40,Male,Faisalabad,126513,94,2,0,0
4246,43,Female,Lahore,51680,63,19,1,0
4247,46,Female,Lahore,98452,26,29,1,1
4248,50,Male,Multan,66044,95,8,1,0
4249,44,Male,Islamabad,105502,35,23,1,1
4250,42,Male,Karachi,37152,67,20,1,0
4251,27,Male,Islamabad,99738,56,4,1,1
4252,64,Female,Lahore,147267,40,25,0,1
4253,40,Male,Faisalabad,119533,29,16,1,0
4254,38,Female,Karachi,40433,6,15,1,0
4255,38,Female,Karachi,63648,52,5,1,0
4256,60,Female,Faisalabad,57113,1,29,1,1
4257,30,Female,Karachi,118504,52,27,0,0
4258,54,Female,Faisalabad,145431,24,5,1,0
4259,50,Male,Karachi,48062,34,15,1,0
4260,41,Female,Islamabad,86633,7,23,1,0
4261,61,Female,Karachi,56604,75,17,1,0
4262,28,Male,Multan,47121,11,3,1,1
4263,34,Male,Faisalabad,140015,36,18,1,1
4264,21,Female,Karachi,101940,20,11,1,0
4265,64,Female,Faisalabad,31494,63,26,1,1
4266,42,Male,Multan,61235,80,6,1,1
4267,47,Female,Karachi,147720,63,27,1,1
4268,26,Male,Karachi,96213,69,12,1,0
4269,38,Male,Multan,31489,88,22,0,0
4270,37,Female,Multan,92281,30,26,1,1
4271,36,Male,Multan,123190,30,17,1,1
4272,36,Female,Faisalabad,139613,97,14,1,0
4273,29,Female,Multan,119222,84,6,1,0
4274,54,Female,Faisalabad,16316,22,10,0,0
4275,59,Male,Islamabad,75046,61,16,0,0
4276,34,Female,Karachi,93643,21,18,0,0
4277,54,Male,Karachi,112504,37,27,1,0
4278,65,Female,Lahore,130594,27,20,0,0
4279,56,Female,Islamabad,79042,35,6,1,1
4280,45,Male,Multan,143295,38,19,0,0
4281,58,Female,Multan,129430,60,3,1,1
4282,52,Female,Islamabad,140782,70,12,0,1
4283,64,Male,Multan,65094,32,16,0,0
4284,65,Male,Lahore,62719,80,3,1,0
4285,35,Male,Faisalabad,136103,92,16,0,1
4286,31,Female,Karachi,143826,80,4,1,0
4287,52,Male,Islamabad,65478,27,25,0,1
4288,61,Male,Karachi,58677,3,20,1,1
4289,58,Female,Faisalabad,26584,49,13,1,1
4290,24,Male,Islamabad,17106,85,4,0,1
4291,58,Female,Faisalabad,40223,30,4,0,1
4292,30,Female,Multan,50706,22,7,0,0
4293,35,Male,Multan,75369,19,21,1,1
4294,54,Female,Multan,25015,31,12,0,0
4295,30,Male,Faisalabad,97164,20,2,1,0
4296,53,Male,Faisalabad,66500,19,16,1,0
4297,48,Male,Faisalabad,78925,2,7,1,1
4298,19,Male,Karachi,105979,40,19,0,0
4299,33,Female,Faisalabad,111355,39,11,0,1
4300,26,Female,Multan,69909,91,1,0,0
4301,26,Male,Lahore,26565,72,9,1,1
4302,55,Male,Faisalabad,42597,54,5,0,0
4303,28,Female,Lahore,80623,27,26,1,0
4304,39,Male,Multan,89300,79,17,1,0
4305,50,Female,Faisalabad,106837,12,27,0,0
4306,53,Male,Karachi,64314,78,1,1,0
4307,62,Female,Karachi,56965,71,17,0,1
4308,40,Female,Lahore,112449,17,12,0,0
4309,62,Female,Karachi,82957,90,25,0,1
4310,62,Male,Karachi,43317,84,13,0,0
4311,51,Male,Karachi,134191,10,24,1,0
4312,26,Male,Multan,81753,19,11,1,0
4313,41,Male,Karachi,50242,82,13,0,0
4314,25,Male,Islamabad,147001,30,13,1,1
4315,24,Female,Faisalabad,121262,30,6,1,1
4316,53,Female,Karachi,114806,25,26,0,0
4317,35,Female,Karachi,113724,88,22,0,1
4318,20,Female,Karachi,28580,74,6,1,0
4319,45,Female,Islamabad,119134,66,20,1,1
4320,23,Female,Karachi,110967,96,21,1,1
4321,61,Female,Karachi,35742,35,10,1,1
4322,61,Male,Faisalabad,32833,51,19,1,0
4323,38,Female,Islamabad,111421,71,3,1,0
4324,45,Male,Islamabad,86347,71,26,1,0
4325,57,Female,Karachi,89155,27,7,1,1
4326,18,Female,Islamabad,104791,10,5,0,1
4327,53,Male,Lahore,129527,97,8,1,0
4328,38,Female,Islamabad,56057,43,5,0,1
4329,60,Male,Islamabad,59261,55,12,1,1
4330,52,Female,Islamabad,146114,71,4,1,0
4331,30,Male,Multan,37769,6,19,1,1
